#Point,X(min),Y(Counts)
563,0.188,6.84751649495914E-05
564,0.188,6.8367943890986E-05
565,0.189,7.04158509447108E-05
566,0.189,7.19617505737568E-05
567,0.189,7.19730751690427E-05
568,0.190,7.22959405663209E-05
569,0.190,7.29155285588549E-05
570,0.190,7.41927730519621E-05
571,0.191,7.41268742200318E-05
572,0.191,7.53048527208594E-05
573,0.191,7.5982748454303E-05
574,0.192,7.69542371468569E-05
575,0.192,7.64412663448086E-05
576,0.192,7.44426338266959E-05
577,0.193,7.49575320434277E-05
578,0.193,7.68466548703352E-05
579,0.193,7.77006815627469E-05
580,0.194,7.62865795975615E-05
581,0.194,7.33815134578908E-05
582,0.194,7.31800834578348E-05
583,0.195,7.39555631764666E-05
584,0.195,7.4498049066886E-05
585,0.195,7.32167070942086E-05
586,0.196,7.02646578089142E-05
587,0.196,6.95659189744806E-05
588,0.196,7.12292778462802E-05
589,0.197,7.46558682076673E-05
590,0.197,7.64051252514528E-05
591,0.197,7.90450298666351E-05
592,0.198,8.02878207882553E-05
593,0.198,7.97137710696796E-05
594,0.198,7.63464535352382E-05
595,0.199,7.38906294305723E-05
596,0.199,7.31520159985177E-05
597,0.199,7.22277531017908E-05
598,0.200,7.32600780606688E-05
599,0.200,7.44293818167266E-05
600,0.200,7.52020903597406E-05
601,0.201,7.35408987954391E-05
602,0.201,7.2990703246286E-05
603,0.201,7.34622304965575E-05
604,0.202,7.47812797593579E-05
605,0.202,7.46549058790199E-05
606,0.202,7.47274279585462E-05
607,0.203,7.34690963943569E-05
608,0.203,7.10676066335207E-05
609,0.203,7.05708989098742E-05
610,0.204,7.10607379783327E-05
611,0.204,7.22402826759274E-05
612,0.204,7.03919967752883E-05
613,0.205,6.91094498237601E-05
614,0.205,7.02561043892461E-05
615,0.205,7.26880770818781E-05
616,0.206,7.22923256297687E-05
617,0.206,6.95870019682854E-05
618,0.206,6.78731663394116E-05
619,0.207,6.91021013829428E-05
620,0.207,6.94818296494651E-05
621,0.207,6.80964017691051E-05
622,0.208,6.47210133580136E-05
623,0.208,6.54231244787961E-05
624,0.208,6.79060537141316E-05
625,0.209,6.96822973208738E-05
626,0.209,6.92523321900919E-05
627,0.209,6.65009877116323E-05
628,0.210,6.61306566257125E-05
629,0.210,6.57251467750842E-05
630,0.210,6.72857432857649E-05
631,0.211,6.8554798334509E-05
632,0.211,6.94542419757774E-05
633,0.211,6.87141809146687E-05
634,0.212,6.84009553481964E-05
635,0.212,6.79459310691413E-05
636,0.212,6.81065213855403E-05
637,0.213,6.6867585293287E-05
638,0.213,6.57198470740519E-05
639,0.213,6.55778112260431E-05
640,0.214,6.5907302628306E-05
641,0.214,6.60939116642369E-05
642,0.214,6.60622292683677E-05
643,0.215,6.63936480853139E-05
644,0.215,6.75909007329758E-05
645,0.215,6.99489009596388E-05
646,0.216,7.18433262449672E-05
647,0.216,7.17132161029754E-05
648,0.216,6.94915880479839E-05
649,0.217,6.78154597092331E-05
650,0.217,6.83910756245759E-05
651,0.217,6.97600005337193E-05
652,0.218,6.9773012650874E-05
653,0.218,6.9127761641947E-05
654,0.218,6.93756950019974E-05
655,0.219,7.08560570170295E-05
656,0.219,7.11721750842213E-05
657,0.219,6.8879952364387E-05
658,0.220,6.51886857789183E-05
659,0.220,6.46501732855787E-05
660,0.220,6.62460698860696E-05
661,0.221,6.97738564118084E-05
662,0.221,7.02049051963393E-05
663,0.221,6.92558258015425E-05
664,0.222,6.68254193056775E-05
665,0.222,6.61102960677404E-05
666,0.222,6.64993029471522E-05
667,0.223,6.75792149197736E-05
668,0.223,6.85237142919822E-05
669,0.223,7.04075374178574E-05
670,0.224,7.28095124791002E-05
671,0.224,7.36610106460975E-05
672,0.224,7.17173108251569E-05
673,0.225,7.00362440032902E-05
674,0.225,6.94935154626673E-05
675,0.225,6.98958929197615E-05
676,0.226,6.90248807131152E-05
677,0.226,6.90484922323344E-05
678,0.226,6.85619041251231E-05
679,0.227,6.81466386333646E-05
680,0.227,6.53744538113036E-05
681,0.227,6.42510495471204E-05
682,0.228,6.51860359284022E-05
683,0.228,6.71022638859794E-05
684,0.228,6.73616404090287E-05
685,0.229,6.73038152111371E-05
686,0.229,6.56158797340824E-05
687,0.229,6.47401661797462E-05
688,0.230,6.35938755895652E-05
689,0.230,6.33134160727112E-05
690,0.230,6.38739738885029E-05
691,0.231,6.51950691336996E-05
692,0.231,6.81478436122154E-05
693,0.231,7.08576232137966E-05
694,0.232,7.09932729496354E-05
695,0.232,6.75665640205353E-05
696,0.232,6.28271891834162E-05
697,0.233,5.89893094847392E-05
698,0.233,6.03418499903792E-05
699,0.233,6.03002878708895E-05
700,0.234,6.09601116789608E-05
701,0.234,6.04012413850378E-05
702,0.234,6.03347414423765E-05
703,0.235,6.03789561697711E-05
704,0.235,5.96085362593569E-05
705,0.235,5.99033314399293E-05
706,0.236,5.86275318184874E-05
